class_id,config_types,n_blocks,n_meas,n_contexts,lp_value,lp_status,hit_5_2
2805,74 98 329 329 329,5,10,32,2.000000000000,0,0
2806,74 98 329 329 353,5,10,32,2.000000000000,0,0
2807,74 98 329 348,4,8,16,2.000000000000,0,0
2808,74 98 329 353,4,8,16,2.000000000000,0,0
2809,74 98 329 353 353,5,10,32,2.000000000000,0,0
2810,74 98 348,3,6,8,2.000000000000,0,0
2811,74 328,2,4,4,2.500000000000,0,1
2812,74 329 329 329 353,5,10,32,2.000000000000,0,0
2813,74 329 329 353,4,8,16,2.000000000000,0,0
2814,74 329 329 353 353,5,10,32,2.000000000000,0,0
2815,74 329 353,3,6,8,2.000000000000,0,0
2816,79 79 79 98 219,5,10,32,2.000000000000,0,0
2817,79 79 79 98 329,5,10,32,2.000000000000,0,0
2818,79 79 98 98 219,5,10,32,2.000000000000,0,0
2819,79 79 98 219,4,8,16,2.000000000000,0,0
2820,79 79 98 219 329,5,10,32,2.000000000000,0,0
2821,79 79 98 329,4,8,16,2.000000000000,0,0
2822,79 79 98 329 329,5,10,32,2.000000000000,0,0
2823,79 79 98 329 353,5,10,32,2.000000000000,0,0
2824,79 98 219,3,6,8,2.000000000000,0,0
2825,79 98 219 329,4,8,16,2.000000000000,0,0
2826,79 98 219 329 353,5,10,32,2.000000000000,0,0
